Price,Adj Close,Close,High,Low,Open,Volume,returns
2021-06-09,396.0562744140625,421.6499938964844,423.260009765625,421.4100036621094,423.17999267578125,48436300,-0.0014919126755557066
2021-06-10,397.8972473144531,423.6099853515625,424.6300048828125,421.54998779296875,422.9599914550781,51020100,0.004648384877148359
2021-06-11,398.5548095703125,424.30999755859375,424.42999267578125,422.82000732421875,424.20001220703125,45570800,0.0016524922245406692
2021-06-14,399.4471740722656,425.260009765625,425.3699951171875,423.1000061035156,424.42999267578125,42358500,0.002238957866883773
2021-06-15,398.71453857421875,424.4800109863281,425.4599914550781,423.5400085449219,425.4200134277344,51508500,-0.0018341691233246804
2021-06-16,396.48834228515625,422.1099853515625,424.8699951171875,419.9200134277344,424.6300048828125,80386100,-0.005583362168830042
2021-06-17,396.3568420410156,421.9700012207031,423.0199890136719,419.32000732421875,421.6700134277344,90949700,-0.00033162951770204785
2021-06-18,391.00982666015625,414.9200134277344,417.8299865722656,414.70001220703125,417.0899963378906,118676300,-0.01670731988666041
2021-06-21,396.6075134277344,420.8599853515625,421.05999755859375,415.92999267578125,416.79998779296875,72822000,0.0143159445955785
2021-06-22,398.7278747558594,423.1099853515625,424.0,420.0799865722656,420.8500061035156,57700300,0.0053461960706966405
2021-06-23,398.24725341796875,422.6000061035156,424.04998779296875,422.510009765625,423.19000244140625,49445400,-0.001205311303686507
2021-06-24,400.6032409667969,425.1000061035156,425.54998779296875,424.6199951171875,424.8900146484375,45110300,0.005915759498090534
2021-06-25,402.02618408203125,426.6099853515625,427.0899963378906,425.54998779296875,425.8999938964844,58129500,0.0035520565193292164
2021-06-28,402.83673095703125,427.4700012207031,427.6499938964844,425.8900146484375,427.1700134277344,53159600,0.0020159300032134286
2021-06-29,403.05340576171875,427.7000122070313,428.55999755859375,427.1300048828125,427.8800048828125,35970500,0.0005380751530430494
2021-06-30,403.3926696777344,428.05999755859375,428.7799987792969,427.17999267578125,427.2099914550781,64827900,0.0008416772066590639
2021-07-01,405.6260681152344,430.4299926757813,430.6000061035156,428.79998779296875,428.8699951171875,53441000,0.005536595642444242
2021-07-02,408.7264709472656,433.7200012207031,434.1000061035156,430.5199890136719,431.6700134277344,57697700,0.007643539253548326
2021-07-06,407.98199462890625,432.9299926757813,434.010009765625,430.010009765625,433.7799987792969,68710400,-0.001821471324122359
2021-07-07,409.4239196777344,434.4599914550781,434.760009765625,431.510009765625,433.6600036621094,63549500,0.003534055863952723
2021-07-08,406.0877990722656,430.9200134277344,431.7300109863281,427.5199890136719,428.7799987792969,97595200,-0.008147995435639044
2021-07-09,410.4227294921875,435.5199890136719,435.8399963378906,430.7099914550781,432.5299987792969,76238600,0.010674778247933281
2021-07-12,411.8927917480469,437.0799865722656,437.3500061035156,434.9700012207031,435.42999267578125,52889600,0.003581919539736189
2021-07-13,410.4886474609375,435.5899963378906,437.8399963378906,435.30999755859375,436.239990234375,52911300,-0.0034089646750015135
2021-07-14,411.1012268066406,436.239990234375,437.9200134277344,434.9100036621094,437.3999938964844,64130400,0.0014922149313552069
2021-07-15,409.6971435546875,434.75,435.5299987792969,432.7200012207031,434.80999755859375,55126400,-0.0034155287633637066
2021-07-16,406.483642578125,431.3399963378906,436.05999755859375,430.9200134277344,436.010009765625,75874700,-0.007843596692603483
2021-07-19,400.4807434082031,424.9700012207031,431.4100036621094,421.9700012207031,426.19000244140625,147987000,-0.014767921294730924
2021-07-20,406.2197570800781,431.05999755859375,432.4200134277344,424.8299865722656,425.67999267578125,99608200,0.014330414665499891
2021-07-21,409.5086364746094,434.5499877929688,434.70001220703125,431.010009765625,432.3399963378906,64724400,0.008096298088761111
2021-07-22,410.3662414550781,435.4599914550781,435.7200012207031,433.69000244140625,434.739990234375,47878500,0.002094128840576248
2021-07-23,414.58807373046875,439.9400024414063,440.29998779296875,436.7900085449219,437.5199890136719,63766600,0.010287996771777719
2021-07-26,415.60577392578125,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200,0.002454849675574522
2021-07-27,413.7116394042969,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100,-0.00455756949371422
2021-07-28,413.5419921875,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400,-0.0004100662612578354
2021-07-29,415.2571716308594,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300,0.00414740874577646
2021-07-30,413.2404479980469,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200,-0.004856426098946209
2021-08-02,412.3734436035156,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300,-0.0020980443028566498
2021-08-03,415.7283020019531,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900,0.008135463763766726
2021-08-04,413.683349609375,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200,-0.004918923133127029
2021-08-05,416.30316162109375,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700,0.006332859605726826
2021-08-06,416.9911193847656,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000,0.0016524367362660275
2021-08-09,416.6518249511719,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600,-0.0008135446213638486
2021-08-10,417.1701965332031,442.6799926757813,443.44000244140625,441.8800048828125,442.6099853515625,43339300,0.001243950392180615
2021-08-11,418.206787109375,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300,0.002484878742467167
2021-08-12,419.4600524902344,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400,0.0029969502364324274
2021-08-13,420.223388671875,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300,0.0018198380239258238
2021-08-16,421.21295166015625,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000,0.002354655008411921
2021-08-17,418.4517822265625,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900,-0.00655523338877162
2021-08-18,413.8717956542969,439.1799926757813,444.6300048828125,438.9200134277344,442.9599914550781,89351900,-0.010944995440988259
2021-08-19,414.5126647949219,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200,0.0015483234371360677
2021-08-20,417.81097412109375,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700,0.00795707751684338
2021-08-23,421.4862060546875,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000,0.008796518727259395
2021-08-24,422.15533447265625,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700,0.0015874244054374653
2021-08-25,423.0411682128906,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700,0.0020983602447592897
2021-08-26,420.5438537597656,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600,-0.005903174076911433
2021-08-27,424.303955078125,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100,0.008940954033659798
2021-08-30,426.16973876953125,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400,0.004397581313332788
2021-08-31,425.5384216308594,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200,-0.0014815766566952382
2021-09-01,425.76458740234375,451.7999877929688,453.1099853515625,451.54998779296875,452.55999755859375,48721400,0.0005314692082394323
2021-09-02,427.0744934082031,453.1900024414063,454.04998779296875,451.9100036621094,453.32000732421875,42501000,0.0030766150641741152
2021-09-03,426.97088623046875,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500,-0.00024275881759971973
2021-09-07,425.4442443847656,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500,-0.003575516829695813
2021-09-08,424.9259338378906,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900,-0.0012182425981892564
2021-09-09,423.10711669921875,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400,-0.004280217028024724
2021-09-10,419.7710876464844,445.4400024414063,451.489990234375,445.30999755859375,451.0400085449219,89948200,-0.007884557125706015
2021-09-13,420.8453369140625,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600,0.0025592316015876637
2021-09-14,418.5743408203125,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100,-0.005396509510041114
2021-09-15,422.0705261230469,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200,0.008352638275707758
2021-09-16,421.40142822265625,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700,-0.0015852269521696716
2021-09-17,417.2965393066406,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000,-0.012903413372959749
2021-09-20,410.33843994140625,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500,-0.016674185440266553
2021-09-21,409.9508056640625,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100,-0.0009446218183523092
2021-09-22,413.9498291015625,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100,0.00975481498309394
2021-09-23,418.97930908203125,443.1799926757813,444.8900146484375,439.6000061035156,439.8500061035156,76396000,0.012150019417616509
2021-09-24,419.6694641113281,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800,0.0016472110618543923
2021-09-27,418.46881103515625,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100,-0.002860915508086981
2021-09-28,410.035888671875,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300,-0.02015184604315312
2021-09-29,410.72607421875,434.4500122070313,437.0400085449219,433.8500061035156,435.19000244140625,82329200,0.001683138855191224
2021-09-30,405.7060241699219,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000,-0.012222344134872332
2021-10-01,410.5274963378906,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100,0.0118841762871158
2021-10-04,405.23333740234375,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000,-0.01289603839322806
2021-10-05,409.4497985839844,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500,0.010404981575824479
2021-10-06,411.15142822265625,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200,0.004156055801436631
2021-10-07,414.7061767578125,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500,0.008645688246479821
2021-10-08,413.9498291015625,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400,-0.001823777649815339
2021-10-11,410.95294189453125,434.6900024414063,440.260009765625,434.6199951171875,437.1600036621094,65233300,-0.0072397182117726055
2021-10-12,409.9413757324219,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200,-0.0024615411401439635
2021-10-13,411.4162292480469,435.1799926757813,436.04998779296875,431.5400085449219,434.7099914550781,72974000,0.003597614446197772
2021-10-14,418.33642578125,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800,0.01682064306130049
2021-10-15,421.52239990234375,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200,0.007615808174435079
2021-10-18,422.7704162597656,447.1900024414063,447.54998779296875,443.2699890136719,443.9700012207031,62213200,0.0029605206420582064
2021-10-19,426.0319519042969,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800,0.007714868821297571
2021-10-20,427.7052917480469,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600,0.003927722696912994
2021-10-21,428.82080078125,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400,0.0026082373648450563
2021-10-22,428.3764953613281,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100,-0.001036180745822679
2021-10-25,430.673828125,455.5499877929688,455.8999938964844,452.3900146484375,454.2799987792969,45214500,0.005362801690428354
2021-10-26,431.0613708496094,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100,0.0009000190387353779
2021-10-27,429.1517333984375,453.9400024414063,457.1600036621094,453.8599853515625,456.45001220703125,72438000,-0.004430189164679854
2021-10-28,433.2926025390625,458.3200073242188,458.3999938964844,455.45001220703125,455.4599914550781,51437900,0.00964886297584644
2021-10-29,434.17181396484375,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400,0.0020291339259019825
2021-11-01,434.91864013671875,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600,0.0017202145779464662
2021-11-02,436.67706298828125,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400,0.004043094767878008
2021-11-03,439.3431701660156,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800,0.006105233516956243
2021-11-04,441.41357421875,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100,0.004712520303954415
2021-11-05,442.945068359375,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600,0.0034696089278050124
2021-11-08,443.3232421875,468.9299926757813,470.2300109863281,468.20001220703125,469.70001220703125,50405200,0.0008537209944434743
2021-11-09,441.8578796386719,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100,-0.003305371414023539
2021-11-10,438.3031311035156,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700,-0.008044866546158214
2021-11-11,438.4449768066406,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500,0.0003235276693500655
2021-11-12,441.7538146972656,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700,0.007546844519723317
2021-11-15,441.90509033203125,467.4299926757813,468.80999755859375,466.2300109863281,468.6400146484375,46980500,0.00034242229518555156
2021-11-16,443.6540832519531,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500,0.003957824984497149
2021-11-17,442.5763244628906,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300,-0.002429219514628267
2021-11-18,444.0794982910156,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600,0.0033964119454403807
2021-11-19,443.2853698730469,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600,-0.0017882535035962377
2021-11-22,442.0374755859375,467.5700073242188,473.5400085449219,467.3500061035156,470.8900146484375,72762000,-0.0028151747381705006
2021-11-23,442.6236267089844,468.1900024414063,469.1000061035156,464.45001220703125,467.2200012207031,73206500,0.0013259941986774049
2021-11-24,443.80535888671875,469.4400024414063,469.57000732421875,465.19000244140625,466.05999755859375,61858800,0.00266985624101701
2021-11-26,433.9071044921875,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600,-0.022303172218498757
2021-11-29,439.2296142578125,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800,0.012266607551340236
2021-11-30,430.6832580566406,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600,-0.019457616070086114
2021-12-01,425.89959716796875,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200,-0.011107203410551714
2021-12-02,432.42279052734375,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800,0.015316301657013032
2021-12-03,428.6601867675781,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600,-0.008701312903057756
2021-12-06,433.73687744140625,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500,0.01184331295081531
2021-12-07,442.70867919921875,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700,0.020684823247291373
2021-12-08,443.8810119628906,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800,0.0026479675356780863
2021-12-09,440.8841247558594,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600,-0.006751539837133391
2021-12-10,445.0342712402344,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800,0.009413496458462456
2021-12-13,441.09210205078125,466.5700073242188,470.55999755859375,466.2699890136719,470.19000244140625,87724700,-0.008858357047762166
2021-12-14,438.0573425292969,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100,-0.006880043556733995
2021-12-15,444.9020080566406,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300,0.015625045279773042
2021-12-16,440.9786682128906,466.4500122070313,472.8699951171875,464.79998779296875,472.57000732421875,116568600,-0.008818516452742009
2021-12-17,436.28533935546875,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600,-0.014106585738330568
2021-12-20,431.6461181640625,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800,-0.010633405490204417
2021-12-21,439.311767578125,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300,0.017758992432985066
2021-12-22,443.7043151855469,467.6900024414063,467.80999755859375,462.5799865722656,462.7900085449219,58890200,0.009998714868966196
2021-12-23,446.46502685546875,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700,0.006222077972414919
2021-12-27,452.783447265625,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600,0.014152153794584565
2021-12-28,452.4134521484375,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600,-0.0008171953242616103
2021-12-29,452.99224853515625,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000,0.0012792079086265673
2021-12-30,451.7399597167969,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000,-0.0027645289726202504
2021-12-31,450.6014099121094,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400,-0.0025201869073463445
2022-01-03,453.21038818359375,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200,0.005789961364061735
2022-01-04,453.05859375,477.5499877929688,479.9800109863281,475.5799865722656,479.2200012207031,71178700,-0.00033493890638958135
2022-01-05,444.35882568359375,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900,-0.01920214248677088
2022-01-06,443.94140625,467.9400024414063,470.82000732421875,465.42999267578125,467.8900146484375,86858900,-0.0009394133755054046
2022-01-07,442.18634033203125,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600,-0.003953511334494952
2022-01-10,441.6360778808594,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000,-0.001244366059822366
2022-01-11,445.6586608886719,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100,0.009108268663244656
2022-01-12,446.8635559082031,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400,0.002703542338843734
2022-01-13,440.7063293457031,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100,-0.013778587715492119
2022-01-14,440.8866882324219,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900,0.0004090208208415991
2022-01-18,433.07867431640625,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100,-0.017709612163689825
2022-01-19,428.5817565917969,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600,-0.010383557878106742
2022-01-20,423.8382263183594,446.75,458.739990234375,444.5,453.75,122379700,-0.011068068622025473
2022-01-21,415.5179748535156,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200,-0.01963064132886827
2022-01-24,417.2825622558594,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900,0.004246735706896265
2022-01-25,412.18798828125,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300,-0.012208974085799573
2022-01-26,411.1539306640625,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100,-0.0025087953939929575
2022-01-27,409.12359619140625,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300,-0.004937963506221665
2022-01-28,419.28436279296875,441.9500122070313,442.0,427.82000732421875,432.67999267578125,164457400,0.024835410015744408
2022-01-31,426.8361511230469,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400,0.018011067394991365
2022-02-01,429.7202453613281,452.9500122070313,453.6300048828125,446.94000244140625,450.67999267578125,123155400,0.006756925874457753
2022-02-02,433.89459228515625,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000,0.009714082741812957
2022-02-03,423.6959228515625,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400,-0.02350497399483331
2022-02-04,425.6882019042969,448.7000122070313,452.7799987792969,443.8299865722656,446.3500061035156,118454400,0.004702207959730531
2022-02-07,424.3219909667969,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900,-0.0032092765817485214
2022-02-08,427.81329345703125,450.9400024414063,451.9200134277344,445.2200012207031,446.7300109863281,81012000,0.008227859847585561
2022-02-09,434.0748596191406,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900,0.014636106949445393
2022-02-10,426.2764587402344,449.3200073242188,457.7099914550781,447.20001220703125,451.3399963378906,140103700,-0.017965644680657533
2022-02-11,417.8707275390625,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600,-0.019718721011120044
2022-02-14,416.504638671875,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300,-0.003269314964678527
2022-02-15,423.2215576171875,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700,0.01612686726577106
2022-02-16,423.6959228515625,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600,0.0011208249118113134
2022-02-17,414.6451721191406,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100,-0.02136141606480546
2022-02-18,411.96026611328125,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900,-0.006475052825868022
2022-02-22,407.53924560546875,429.5700073242188,435.5,425.8599853515625,431.8900146484375,124391800,-0.010731648076383271
2022-02-23,400.31011962890625,421.9500122070313,433.260009765625,421.3500061035156,432.6600036621094,132578000,-0.01773865723226875
2022-02-24,406.33441162109375,428.2999877929688,428.760009765625,410.6400146484375,411.0199890136719,213942900,0.01504911814725074
2022-02-25,415.2996826171875,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500,0.02206400298007738
2022-02-28,414.2372741699219,436.6300048828125,438.20001220703125,430.70001220703125,432.0299987792969,145615000,-0.0025585268239577408
2022-03-01,407.92828369140625,429.9800109863281,437.1700134277344,427.1099853515625,435.0400085449219,137785900,-0.015230272363598085
2022-03-02,415.4326171875,437.8900146484375,439.7200012207031,431.57000732421875,432.3699951171875,117726500,0.018396212521518462
2022-03-03,413.3643493652344,435.7099914550781,441.1099853515625,433.79998779296875,440.4700012207031,105501700,-0.004978472037343917
2022-03-04,410.0059814453125,432.1700134277344,433.3699951171875,427.8800048828125,431.75,113978200,-0.008124619808514866
2022-03-07,397.9192810058594,419.4299926757813,432.29998779296875,419.3599853515625,431.54998779296875,137896600,-0.02947918725527998
2022-03-08,394.9023742675781,416.25,427.2099914550781,415.1199951171875,419.6199951171875,164772700,-0.007581700715998729
2022-03-09,405.4900817871094,427.4100036621094,429.510009765625,422.82000732421875,425.1400146484375,116990800,0.026810819608671155
2022-03-10,403.6590881347656,425.4800109863281,426.42999267578125,420.44000244140625,422.5199890136719,93972700,-0.004515553354495161
2022-03-11,398.5265197753906,420.0700073242188,428.7699890136719,419.5299987792969,428.1199951171875,95636300,-0.012715059514942006
2022-03-14,395.6138610839844,417.0,424.54998779296875,415.7900085449219,420.8900146484375,95729200,-0.007308323066848477
2022-03-15,404.3136901855469,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100,0.02199043987466287
2022-03-16,413.279052734375,435.6199951171875,435.67999267578125,424.79998779296875,429.8900146484375,144954800,0.02217420604853415
2022-03-17,418.4494934082031,441.0700073242188,441.07000732421875,433.19000244140625,433.5899963378906,102676900,0.01251093216133281
2022-03-18,423.03271484375,444.5199890136719,444.8599853515625,437.2200012207031,438.0,106345500,0.00782184603841607
2022-03-21,422.90899658203125,444.3900146484375,446.4599914550781,440.67999267578125,444.3399963378906,88349800,-0.0002923926222593298
2022-03-22,427.8576354980469,449.5899963378906,450.5799865722656,445.8599853515625,445.8599853515625,74650400,0.011701391836103525
2022-03-23,422.3475341796875,443.7999877929688,448.489990234375,443.7099914550781,446.9100036621094,79426100,-0.01287841943122403
2022-03-24,428.714111328125,450.489990234375,450.5,444.760009765625,445.94000244140625,64736900,0.015074363734608909
2022-03-25,430.8077697753906,452.6900024414063,452.9800109863281,448.42999267578125,451.1600036621094,77101300,0.004883598425542646
2022-03-28,433.87213134765625,455.9100036621094,455.9100036621094,450.05999755859375,452.05999755859375,68529800,0.007113038068738531
2022-03-29,439.23944091796875,461.5499877929688,462.07000732421875,457.17999267578125,460.0199890136719,86581500,0.012370827763278136
2022-03-30,436.5272521972656,458.7000122070313,461.20001220703125,456.4700012207031,460.3399963378906,79666900,-0.006174792896356585
2022-03-31,429.8085632324219,451.6400146484375,458.760009765625,451.1600036621094,457.8900146484375,121699900,-0.015391317572948537
2022-04-01,431.02667236328125,452.9200134277344,453.4599914550781,449.1400146484375,453.30999755859375,89048800,0.0028341128726010467
2022-04-04,434.7191467285156,456.7999877929688,456.9100036621094,452.260009765625,453.1300048828125,59601000,0.008566577431344813
2022-04-05,429.22802734375,451.0299987792969,457.8299865722656,449.82000732421875,455.2200012207031,74214500,-0.01263132479829887
2022-04-06,424.93597412109375,446.5199890136719,448.92999267578125,443.4700012207031,446.8900146484375,106898000,-0.00999935653466788
2022-04-07,427.07720947265625,448.7699890136719,450.69000244140625,443.5299987792969,445.5899963378906,78097200,0.005038968143330047
2022-04-08,425.93524169921875,447.5700073242188,450.6300048828125,445.94000244140625,447.9700012207031,79272700,-0.002673934796955657
2022-04-11,418.6549987792969,439.9200134277344,445.0,439.3900146484375,444.1099853515625,89770500,-0.017092284494708787
2022-04-12,417.10382080078125,438.2900085449219,445.75,436.6499938964844,443.0799865722656,84363600,-0.003705230116974989
2022-04-13,421.881103515625,443.30999755859375,444.1099853515625,437.8399963378906,438.0299987792969,74070400,0.01145357848867623
2022-04-14,416.6280517578125,437.7900085449219,444.7300109863281,437.67999267578125,443.54998779296875,97869500,-0.01245175846263713
2022-04-18,416.79931640625,437.9700012207031,439.75,435.6099853515625,436.80999755859375,66002500,0.0004111392957082405
2022-04-19,423.5275573730469,445.0400085449219,445.79998779296875,437.67999267578125,437.8599853515625,77821000,0.01614267485104759
2022-04-20,423.2134704589844,444.7099914550781,447.57000732421875,443.4800109863281,446.9200134277344,65224400,-0.0007415447679024467
2022-04-21,416.8849182128906,438.05999755859375,450.010009765625,437.1000061035156,448.5400085449219,85417300,-0.014953551807383003
2022-04-22,405.44598388671875,426.0400085449219,438.0799865722656,425.44000244140625,436.9100036621094,132471800,-0.027439138658316153
2022-04-25,407.796630859375,428.510009765625,428.69000244140625,418.8399963378906,423.6700134277344,119647700,0.005797580441186945
2022-04-26,395.9864807128906,416.1000061035156,426.0400085449219,416.07000732421875,425.8299865722656,103996300,-0.028960825603343676
2022-04-27,397.099853515625,417.2699890136719,422.9200134277344,415.010009765625,417.239990234375,122030000,0.002811782968023202
2022-04-28,407.13043212890625,427.80999755859375,429.6400146484375,417.6000061035156,422.2900085449219,105449100,0.02525944549675363
2022-04-29,392.08465576171875,412.0,425.8699951171875,411.2099914550781,423.5899963378906,145491100,-0.03695565238965315
2022-05-02,394.4447937011719,414.4800109863281,415.9200134277344,405.0199890136719,412.07000732421875,158312500,0.0060194441415730715
2022-05-03,396.25286865234375,416.3800048828125,418.92999267578125,413.3599853515625,415.010009765625,100028200,0.00458404228460374
2022-05-04,408.32000732421875,429.05999755859375,429.6600036621094,413.7099914550781,417.0799865722656,144247900,0.030452933683378758
2022-05-05,393.80712890625,413.80999755859375,425.0,409.44000244140625,424.54998779296875,172929100,-0.03554281472701826
2022-05-06,391.45660400390625,411.3399963378906,414.79998779296875,405.7300109863281,411.1000061035156,151770800,-0.0059689259207744705
2022-05-09,378.92315673828125,398.1700134277344,406.4100036621094,396.5,405.1000061035156,155586100,-0.03201726802014637
2022-05-10,379.79864501953125,399.0899963378906,406.0799865722656,394.82000732421875,404.489990234375,132497200,0.0023105278627999493
2022-05-11,373.7651672363281,392.75,404.0400085449219,391.9599914550781,398.07000732421875,142361000,-0.015886131940332726
